Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Ballenax,Verde,Selva,Omnívoro,39.96979616,4.049480873,83,Animal_293,04/04/2020
Tigre,Verde,oíR,Carnívoro,266.6477572,3.495561789,,Animal_294,15/04/2020
Ballenax,Azulx,Selva,Carnívoro,,0.124624966,52,592_laminA,08-26-2020
Osox,Amarillo,onaécO,Herbívoro,197.0266992,2.196334938,1,Animal_296x,04/05/2023
Tiburón,Amarillo,Selva,Carnívoro,,1.06768278,7,Animal_297x,02/08/2021
Vaca,Verde,Desierto,orovínmO,289.4579789,4.562909764,17,Animal_298,21/04/2021
Cangurox,Amarillo,Desierto,Carnívoro,,1.836444565,,Animal_299,31/05/2022
Cebra,Verde,Sabana,Herbívoro,252.0332275,1.501694253,43,Animal_300,24/07/2022
nórubiT,luzA,Lago,Omnívorox,42.37437612,4.48013987,71,Animal_301xx,14/12/2020
León,Negro,Río,Herbívoro,,1.390481733,,Animal_302,08-25-2023
Serpiente,Verde,Sabana,Carnívoro,170.7712742,,59.1748583,Animal_303,20/07/2021
Gato,Blancox,Selva,orovínraC,428.1066696,3.035586693,3,Animal_304x,06/2022/13
arbeC,olliramA,Montañax,Herbívorox,217.904396,0.535754661,29,503_laminA,30/05/2021
Delfín,Verde,Sabana,Omnívoro,97.22696486,0.385022018,22,Animal_306,02/06/2024
osO,Verde,Sabana,Carnívorox,96.36170572,1.924001946,36.22278654,Animal_307,01-22-2021
Koala,luzA,Desierto,Carnívoro,384.6133262,,54,Animal_308x,01/11/2023
Koala,Amarillo,Montaña,Omnívoro,133.5282116,,93,Animal_309,15/05/2022
Perrox,orgeN,Océano,Carnívoro,383.8494637,2.172094695,50,Animal_310,04/08/2020
omatópopiH,Azul,Selva,orovíbreH,103.7377681,2.872182665,70.78130056,Animal_311,04/04/2023
Oveja,Negro,Sabana,Carnívoro,161.521498,1.890712275,,Animal_312,08/05/2023
Vaca,Rojo,Montaña,Carnívoro,233.2779992,,23,Animal_313,06/09/2024
xarbeC,Azul,Lago,Omnívoro,471.654729,0.369033965,85,Animal_314x,17/03/2022
alaoK,olliramA,Ríox,orovíbreH,,3.399618247,90,Animal_315x,11-17-2024
Cabra,Marrón,Montaña,orovínmO,104.2290658,4.545748951,47,Animal_316,13/12/2024
Elefantex,Amarillo,Lago,Carnívoro,179.9349657,4.7165629,21,Animal_317x,04/10/2023
etneipreS,Amarillo,Selvax,Carnívorox,75.55029484,1.001801071,,Animal_318,20/03/2024
Oveja,orgeN,Montaña,Omnívoro,255.4825546,1.55003911,23,Animal_319,01/05/2020
Vaca,orgeNx,Lago,Omnívoro,230.8306928,3.6135349,67.21724073,Animal_320,14/03/2021
ergiTx,Amarillo,Montaña,Omnívoro,450.4793211,,21,Animal_321,10-13-2021
Águila,Amarillo,xañatnoM,xorovíbreHx,,4.078122329,21,Animal_322x,12-24-2021
Burro,olliramA,Río,Carnívorox,192.4001281,3.622644029,1,Animal_323,02/03/2023
Elefante,Negrox,Lago,orovínmOx,246.3772336,3.675072581,15,Animal_324,08/09/2023
Águila,Amarillo,Lagox,Carnívoro,448.2218883,,17,Animal_325,28/09/2024
Serpiente,Amarillo,anabaS,Herbívoro,,2.410673908,,Animal_326,20/04/2023
Jirafa,ojoR,avleS,Herbívoro,,,63,Animal_327,08/12/2024
etneipreS,Gris,Ríox,orovíbreH,,,14,Animal_328,10/01/2020
Hipopótamo,Marrónx,Montaña,Herbívoro,211.4653467,0.303820186,59,Animal_329,19/09/2020
Perro,Blanco,añatnoM,Carnívoro,,0.213242275,83.42248462,033_laminA,06/03/2020
Rinoceronte,Marrón,Sabana,Herbívoro,,3.07026812,49.38127196,Animal_331,28/09/2020
Jirafa,sirG,Selva,orovíbreH,19.04225596,,,Animal_332x,16/11/2023
Pingüino,Blanco,Desiertox,Omnívoro,320.5921224,,6,Animal_333,19/04/2022
Rinoceronte,Azul,Río,Herbívoro,130.7345687,4.595009617,,Animal_334,09/10/2024
Perro,Amarillo,Sabanax,orovínmOx,28.00618052,,6,Animal_335,08/06/2021
osO,Gris,Selva,Herbívoro,116.258676,,69,Animal_336,14/04/2021
Oveja,ojoR,oíR,Herbívoro,401.1550625,0.101180285,7.239244854,Animal_337x,11/05/2021
Caballo,luzA,Montaña,orovínmO,425.8931016,1.297310303,,Animal_338,07/07/2024
Caballo,Amarillo,Selva,Herbívorox,,0.249075344,76.18250606,Animal_339,06-28-2023
Pingüino,Negro,avleS,Carnívorox,,1.707921185,51,Animal_340,10/08/2021
Ballena,Verde,Océano,Carnívoro,488.9489931,4.550129019,1.278668456,Animal_341,03-23-2023
odreC,Gris,Selvax,Herbívoro,101.0817651,1.886636792,13,Animal_342x,03/09/2022
Cocodrilo,Negro,Desiertox,orovínraCx,108.4642821,3.071407906,43,Animal_343,18/04/2024
Elefante,Gris,Selvax,Omnívoro,146.6417213,2.312330102,25.95784029,Animal_344,01/02/2020
Jirafa,Rojo,Desierto,Herbívoro,87.20590182,,71.41286506,Animal_345,12/11/2022
ajevO,Gris,Montañax,Herbívoro,190.3034335,,,Animal_346,15/10/2020
Koala,Negro,Desierto,Omnívoro,455.5062793,1.138936467,58,Animal_347,12/12/2024
Burrox,Rojo,Ríox,Omnívoro,,,89.3644523,Animal_348,11/12/2023
Koala,Blanco,añatnoM,orovínmO,206.5613278,2.731975224,97,Animal_349,06/03/2023
Caballox,Marrón,añatnoM,Herbívorox,,,,Animal_350x,03/05/2021
Serpientexx,Amarillo,Desierto,Omnívoro,25.18365201,4.362539076,46.13453833,153_laminA,21/09/2023
Oveja,Gris,Lago,orovínmO,,3.064209985,78,Animal_352x,30/10/2022
orugnaC,Amarillox,anabaS,Carnívoro,283.3784139,3.109044616,58,Animal_353,31/10/2021
Gato,Verde,Bosquex,orovínraC,308.0793911,,,Animal_354,04/05/2020
Perro,Negro,Lago,orovíbreHx,,,,Animal_355x,07/09/2020
Koala,Amarillox,Selva,Carnívoro,202.1163402,,86.51420574,Animal_356,05/10/2020
Cerdox,Negrox,Océano,Carnívoro,324.9278285,,88.74706225,Animal_357,22/07/2023
oboL,Amarillo,euqsoB,Omnívorox,349.3372027,4.192623525,,Animal_358,02/04/2020
nóeL,xnórraM,Selva,Omnívoro,319.4318114,5.542032638,54,Animal_359x,07-23-2021
León,xnórraM,Lago,Carnívoro,,4.13380916,27,063_laminA,07/05/2021
Vaca,Rojo,Lagox,Carnívorox,47.66654168,,45,Animal_361,06/06/2021
Ballena,xnórraM,avleS,Carnívorox,214.1291108,1.214496445,87,Animal_362x,04/06/2022
omatópopiH,ojoR,Montaña,Herbívoro,65.24846425,,31.20732583,Animal_363,26/09/2024
Hipopótamo,nórraM,Selva,Herbívoro,473.8642056,3.103721434,,463_laminA,01-25-2021
etnafelE,Marrón,Océanox,Herbívoro,238.1102621,0.632176271,81,Animal_365,27/08/2023
Águila,Marrón,Lago,Carnívoro,,2.416687392,61,Animal_366,06/08/2021
Koala,orgeN,Selvax,Carnívoro,,3.417924694,37,Animal_367x,04/02/2022
Koala,Gris,Desierto,Herbívoro,249.4763477,,63.73924719,Animal_368,22/06/2023
Elefante,Rojo,euqsoB,Herbívoro,155.706978,3.771164109,,Animal_369x,04/08/2020
Serpiente,Amarillo,Desierto,Carnívoro,406.1719035,4.699069419,,Animal_370x,02-25-2022
nórubiT,Marrón,Océano,Omnívorox,433.7089233,0.364101623,46,Animal_371,11/12/2024
Delfín,Negro,Selva,Herbívoro,,,79,273_laminA,29/02/2024
Tiburón,Negro,Río,Carnívoro,24.43524678,3.340556758,52,Animal_373x,04/2023/07
Perrox,orgeN,Océano,orovínraC,284.240362,1.51782681,49,Animal_374,02/03/2024
nórubiT,Rojo,Montaña,orovínmO,381.8841611,1.342154979,6,Animal_375,23/05/2022
Serpientex,Gris,otreiseDx,Carnívoro,68.67952898,1.72134673,10.63522848,673_laminA,16/06/2022
Oso,Rojo,Desiertox,Carnívoro,,1.422000684,96,Animal_377,02/02/2022
Canguro,Amarillo,Sabanax,Herbívoro,441.3650574,2.606038391,23,Animal_378,07/08/2023
etnoreconiR,Grisx,avleS,orovíbreH,,2.256727391,17,Animal_379,31/07/2020
ergiT,Blanco,Montaña,Omnívoro,376.6108418,,84,Animal_380x,08-23-2022
arbeC,luzA,Río,Omnívoro,234.9906607,3.396296696,44,Animal_381,13/03/2023
Rinoceronte,Negrox,Desierto,Carnívoro,223.1841364,1.996939494,41,Animal_382,16/11/2023
Serpiente,Rojo,Desierto,Herbívoro,,1.331407667,,383_laminAx,08-23-2024
Cerdo,Blancox,Montaña,orovínmO,,0.91438263,44,483_laminA,03/07/2022
Elefante,Verde,Océano,orovínmO,180.5657702,1.812423186,55.72227859,Animal_385,24/03/2024
Koala,Rojox,Océano,orovínmO,269.0224288,3.308060333,84.628806,Animal_386,03/01/2021
odreC,Marrón,Selva,Carnívoro,338.9730425,3.80785406,49.21330634,Animal_387x,04/08/2021
Caballo,luzA,Lago,Herbívoro,352.3600245,,52,Animal_388x,20/07/2021
Elefante,Marrónx,Sabanax,Omnívoro,478.0340494,1.246738059,,Animal_389,19/03/2020
Caballo,Gris,Desierto,Herbívoro,265.1881138,,68,Animal_390,06-2023-06
Cabrax,luzA,Lagox,Omnívorox,,,61.88828194,Animal_391,04/03/2020
Pingüino,Rojo,ogaL,Omnívoro,476.8981096,2.472904371,57.65799441,Animal_392,11-2021-10
Conejo,xolliramA,Sabana,orovíbreH,,2.794897033,,Animal_393x,29/10/2023
Pingüino,Blanco,ogaL,Herbívorox,149.9447341,2.097516029,44,Animal_394xx,07/03/2021
Gato,Amarillo,Lago,Herbívoro,62.7376105,2.870736194,83,593_laminA,06-30-2020
Delfín,Rojo,Océano,Carnívoro,,3.605979178,94.22330734,693_laminA,20/08/2022
Elefantex,Gris,onaécO,Omnívoro,181.7286198,0.637178153,,Animal_397,28/10/2024
Koalax,Marrón,euqsoB,Carnívoro,331.8285504,3.773166186,52.86719113,Animal_398xx,29/07/2020
Cabra,Azul,Río,Herbívoro,,,67,Animal_399,05/01/2020
Hipopótamox,Amarillo,Selva,Omnívoro,100.2659601,,28,Animal_400,10-2021-27
Tigre,ojoR,Lago,Carnívoro,301.3299848,4.882790462,67,104_laminA,16/08/2023
Perrox,Amarillo,Bosque,Omnívoro,,4.789259667,78,204_laminA,15/09/2023
Tigre,Rojox,Río,Carnívoro,207.0932873,0.39613907,,Animal_403,12/08/2022
Perro,Marrón,Bosque,Herbívorox,,2.271941863,27.96673332,Animal_404,20/10/2022
Conejo,Azul,Bosquex,Carnívorox,218.5874401,,50.54749715,Animal_405,20/06/2023
Tortugax,Blanco,Selva,Omnívoro,374.5874155,1.775359217,60,Animal_406,05/05/2023
alaoK,Marrónx,Selva,orovínmO,,4.167868491,74,Animal_407,05/01/2021
Serpiente,Amarillo,Montaña,Omnívoro,,4.541600524,49,804_laminA,27/02/2021
Tiburón,Blanco,Sabana,Omnívorox,21.89614475,3.207838002,,904_laminA,14/11/2022
Rinoceronte,Rojo,Sabana,orovíbreH,97.76003918,1.834137769,83.2864156,Animal_410,07/11/2020
xafariJ,Blanco,Montaña,Carnívoro,269.2015722,3.364896327,73.12621847,114_laminA,14/07/2021
Elefante,Rojo,Montaña,orovíbreH,467.4761982,,68,Animal_412,30/09/2023
Canguro,Marrón,Océano,orovíbreHx,417.6434308,4.55813584,15,Animal_413,12/10/2024
Perro,Amarillo,Río,orovíbreH,421.3545265,4.236298248,51,Animal_414,28/08/2022
Koala,Gris,euqsoB,Omnívoro,152.3008887,2.835335576,,x514_laminA,21/02/2020
Lobo,Amarillo,Lagox,Omnívoro,215.2945006,,72,Animal_416x,05/02/2023
Vaca,Rojox,Montaña,Omnívoro,236.497447,1.53760941,1,714_laminA,04-24-2021
Águila,Negro,Desierto,orovínraCx,79.52842009,,7,Animal_418,24/09/2024
nífleD,Azul,Sabana,orovínmO,,,53,Animal_419,12-17-2024
Ballena,Verde,Montaña,Carnívorox,474.3898373,2.306877744,31,Animal_420,18/06/2022
nífleD,sirG,Desierto,orovínmO,,,18,Animal_421,04-21-2023
Conejo,Blanco,Desierto,Omnívoro,120.734503,3.399045369,,Animal_422,03-23-2024
Cerdo,Gris,Desierto,Herbívorox,42.60614783,4.111816153,48,Animal_423,10/07/2022
arbeC,Azul,Océano,Herbívoro,463.7541387,1.830655303,30,Animal_424x,09/09/2023
Cebra,Blanco,Océano,Herbívorox,,,95.4932437,Animal_425,08/02/2023
Zorro,Azulx,Lago,Carnívoro,333.8513917,4.497793292,7,624_laminA,02-14-2022
aliugÁ,Blanco,ogaL,Carnívoro,456.550189,4.738868784,92,Animal_427,08-18-2023
Delfín,Gris,Desierto,Omnívoro,,2.047691163,3,Animal_428,15/01/2020
etnoreconiR,Blancox,Río,xxorovínraC,311.1321483,,65.33836943,Animal_429,21/01/2023
Vaca,Blanco,Océanox,Omnívoro,19.82855429,1.93084001,,Animal_430,16/08/2023
acaV,Negrox,Bosque,Carnívorox,94.74466776,1.731269272,,Animal_431,17/10/2021
Gato,Amarillo,Desiertox,Carnívoro,415.7916567,0.963154171,,234_laminA,12/08/2023
Tortuga,Amarillo,Bosquex,Carnívoro,383.6174098,3.075606683,,Animal_433,10/01/2024
Cerdo,Verde,Bosque,Herbívoro,,2.435458386,43,Animal_434,29/07/2022
Perro,Verde,Desierto,Carnívoro,189.0285033,,94,x534_laminA,12/10/2024
Oveja,Rojo,Sabanax,Herbívoro,266.8807711,0.257336944,91,Animal_436,04-13-2020
Panda,Rojox,Ríoxx,xorovíbreH,1.120261338,3.254952845,81,734_laminA,25/11/2023
Perrox,Rojo,Desierto,Carnívorox,121.3809237,3.844700678,,Animal_438,20/12/2022
León,Negro,Lago,Omnívoro,104.9076725,,22.88584075,Animal_439,28/12/2024
ajevO,edreV,Desiertox,orovínmO,124.281995,4.441762439,61,Animal_440,29/12/2024
Cabra,Azul,onaécO,Omnívoro,403.9544453,2.422488023,61,Animal_441,13/03/2021
Koala,Rojo,Desiertox,Carnívoro,140.5572544,4.646269302,53,x244_laminA,29/03/2021
Águila,ojoR,anabaS,orovínmO,96.7592877,1.730017339,26,Animal_443,Invalid Date
Tigre,Gris,Océano,orovíbreH,252.6274669,2.565726142,,Animal_444,27/06/2021
Elefante,nórraM,Lago,Omnívoro,432.9568731,0.16899035,40,544_laminA,02/08/2023
xxorugnaC,xluzA,avleSx,orovínraC,121.4335022,0.134092178,,Animal_446,16/10/2023
Canguro,Rojo,avleS,orovínmO,40.18958515,1.27662044,8,Animal_447,14/02/2021
Lobo,ojoRx,euqsoB,Herbívorox,181.7675612,0.593955266,21,Animal_448,18/05/2020
Oveja,Rojo,Río,orovínraC,,1.852180041,,Animal_449,13/02/2024
Cerdo,Marrónx,xeuqsoB,Omnívoro,,0.967512143,43,Animal_450,19/12/2021
Cabra,Marrón,Sabana,Carnívoro,,,19.25412059,Animal_451,05/12/2021
Conejo,Negro,añatnoM,Carnívorox,479.8364817,4.555590317,3,254_laminA,28/02/2024
Tortugax,luzA,ogaL,orovínraCx,396.5385759,,,Animal_453,25/01/2020
Cebra,Negro,Río,Omnívoro,,3.706802507,26.8821259,Animal_454,03/04/2022
Elefante,Blanco,Lago,Carnívorox,246.8238012,0.845524646,27,Animal_455,04-28-2021
Ovejax,Marrón,Selva,Omnívoro,,4.569925148,,Animal_456x,08/04/2021
Hipopótamo,Gris,Bosque,orovíbreH,492.1766674,4.542953672,57,754_laminA,22/05/2020
León,Verdex,Lagoxx,Omnívoro,,3.304115617,97,Animal_458x,04/08/2020
Tiburónx,sirG,Selva,orovíbreH,76.96187874,3.393947334,33.292641,Animal_459,06-2023-07
Cabrax,edreV,anabaS,orovínmO,333.6877188,0.126161796,90,Animal_460,03/03/2020
Canguro,Marrónx,xanabaS,Carnívoro,,,92,Animal_461x,05-24-2021
Conejo,Marrón,añatnoM,Omnívoro,293.3033572,4.401379758,44,Animal_462,23/05/2022
Tortuga,xnórraMx,Lago,Carnívoro,293.797186,,43,Animal_463,22/06/2021
Elefante,Negro,añatnoMxx,Herbívoro,,3.330298232,,Animal_464,03/08/2024
Oveja,luzA,xonaécO,orovínmO,418.2231892,1.78945595,65,Animal_465,04/03/2023
Perro,edreVx,Ríox,Carnívoro,133.2185637,4.478878381,84,Animal_466,26/12/2020
Serpiente,Azul,Lago,orovíbreH,224.8676632,,76,Animal_467x,13/07/2023
Cabra,Negrox,Sabana,Herbívorox,269.3083722,,17,Animal_468,26/04/2020
Tortuga,Negro,euqsoB,Omnívoro,332.1487357,0.588681764,15,Animal_469,07/07/2023
anellaB,Amarillo,avleS,orovíbreHx,392.2019534,4.617582588,,Animal_470,16/07/2020
Perro,sirG,Desierto,Carnívoro,198.0088342,1.987754412,80,Animal_471,20/09/2023
xetnafelE,Gris,añatnoM,Herbívoro,323.3774251,1.201994348,,274_laminA,01-20-2023
Pingüino,Blanco,Desiertox,Herbívoro,75.60865863,2.834857375,72.07390187,Animal_473,12-22-2024
Caballo,Rojoxx,Lago,Carnívoro,466.3914022,,98,Animal_474x,11-21-2021
Cocodrilo,Negro,Bosque,orovíbreH,192.1463444,3.134821399,89,Animal_475xx,07/01/2020
Delfín,Verdex,añatnoM,orovíbreH,365.0311896,1.237456173,78.89671182,Animal_476,07/05/2022
Burro,Amarillo,Desiertox,Herbívoro,11.15019986,0.104620908,28,Animal_477,01-13-2024
Elefantex,Amarillox,Ríox,Herbívoro,,,73,Animal_478,Invalid Date
Rinoceronte,ojoR,euqsoB,Carnívoro,244.0541896,4.927515897,2,Animal_479,05-19-2022
Conejo,Azul,Selva,Herbívorox,439.2479814,,,Animal_480,04/04/2021
nórubiT,Rojo,Río,Carnívoro,264.1003198,2.355012429,56.96039693,x184_laminA,Invalid Date
oniügniPx,Rojo,euqsoB,orovíbreH,465.0053707,4.528459581,74,Animal_482xxx,25/03/2024
Panda,Rojo,Océano,Herbívorox,,,9,384_laminA,09-22-2023
Delfínxx,Grisx,Montaña,Herbívoro,,2.672177013,31,Animal_484x,14-2022-11
Ballena,Negro,anabaS,Herbívoro,60.75364746,2.43793586,,Animal_485x,23/01/2022
Gato,Blanco,Selva,xorovínraC,401.5254658,2.293356976,88,Animal_486,06/12/2024
Vaca,orgeN,Lagox,Carnívoro,124.2357408,3.89843477,63.5083697,Animal_487,13/2021/06
Cocodrilo,Azul,Ríox,Carnívoro,449.9066322,2.681167646,,884_laminAx,28/07/2024
Gatox,Marrón,oíR,orovínmO,455.5012859,1.651913898,,Animal_489,29/06/2024
Burro,Rojo,Desiertox,orovíbreH,471.5495267,1.364975022,74,Animal_490,12-18-2023
orugnaC,orgeN,Montaña,Herbívoro,260.5950141,0.284961853,55,Animal_491,02/10/2022
Rinoceronte,Azulx,Lago,orovínraC,338.8697986,2.957656293,,Animal_492,13/06/2023
Perro,Marrón,Sabanax,Omnívorox,389.4794242,0.212019247,92,Animal_493,15/2021/01
Hipopótamo,Marrón,euqsoB,Herbívoro,66.37629471,0.825856218,50,Animal_494x,01-16-2022
Oso,Rojo,Sabana,orovínraC,300.8776403,3.303766823,65,Animal_495,02/11/2022
Delfín,Blanco,añatnoM,orovíbreH,18.11465275,3.432132474,3,Animal_496,20/10/2023
Koala,Verdexx,añatnoM,orovíbreH,,3.785558972,79.3113935,Animal_497,08/10/2021
Jirafa,sirG,Océano,Carnívorox,78.26649813,2.567526792,52,Animal_498,09/02/2023
Cabra,Negro,Océano,Carnívoro,92.27854006,4.480867565,10,Animal_499,17/04/2021
Cocodrilo,Marrón,anabaS,Herbívoro,183.1587358,4.800193517,,Animal_500,26/04/2021
Ballena,Negro,euqsoB,Herbívoro,216.7861462,4.056117605,,Animal_501,29/03/2020
Burro,Verde,xanabaS,Carnívoro,311.9630398,,15,Animal_502,19/08/2020
Elefante,Gris,añatnoM,Herbívoro,37.11535517,1.588232673,87,Animal_503,03/07/2024
oniügniP,edreV,añatnoM,Herbívoro,,4.916430116,,Animal_504,10-30-2021
Caballo,Grisx,Desierto,Carnívoro,92.12994,1.443267219,79,Animal_505,01/09/2023
Tiburónx,Amarillo,Océanox,Herbívorox,,1.093018918,74,605_laminA,01/07/2024
Zorrox,sirG,ogaLx,Herbívoro,319.0649015,2.266555158,,Animal_507x,06-19-2020
Ovejax,Rojo,ogaLx,xorovínmO,278.797919,1.099567927,44,Animal_508x,08/06/2021
Burro,Blanco,ogaL,Carnívorox,369.4094597,4.894622877,39,Animal_509,04/2021/05
Jirafa,edreVxx,Desierto,Omnívoro,168.4690129,2.983324426,5,Animal_510,16/08/2020
ollabaC,Marrón,Selva,Omnívoro,382.7881892,2.829065249,,115_laminA,23/2022/06
Tigre,Rojo,Lago,Omnívoro,216.9507738,3.313401772,54.69311094,Animal_512,10-18-2020
orroZ,Amarillox,Montaña,orovíbreH,245.0148428,2.535415874,90,Animal_513,10/04/2023
Serpientex,Blancox,Desierto,orovíbreHx,,0.08752208,,Animal_514,06/03/2022
Perro,Negro,Sabana,Omnívorox,10.16083362,3.100325315,72,Animal_515,03/12/2024
Rinoceronte,Rojo,Océano,Omnívoro,327.3431165,1.235115793,86,Animal_516,13/02/2021
Conejo,Verde,onaécO,Omnívorox,309.6739894,2.142070397,52,Animal_517,12/08/2023
Koala,xxluzA,Bosquex,Herbívorox,155.6137113,,,815_laminA,19/01/2023
Conejo,Azul,Sabana,Omnívoro,42.64247618,1.212306367,76,Animal_519,04-17-2023
oboL,nórraM,Bosque,Omnívoro,,1.184255296,9,025_laminA,07/08/2020
aliugÁ,Gris,Desierto,Carnívoro,461.6886497,0.89094324,10,Animal_521,06/08/2023
Ballena,Marrón,Ríox,Carnívoro,344.9503813,,,225_laminA,05/05/2020
Panda,Azul,Lago,Herbívoro,,,73,Animal_523,17/07/2021
ajevO,Negro,avleS,Carnívoro,180.0568664,,62,Animal_524,05-18-2021
otaG,Amarillo,Sabana,orovínraC,,1.975838619,90,Animal_525,20/10/2020
Gato,Amarillo,Sabana,Carnívoro,,0.996565069,,Animal_526,07/01/2021
Ballena,Verde,Sabana,Herbívorox,,,91,Animal_527,01/03/2023
Delfín,xolliramA,euqsoB,orovínraC,116.9424839,1.281913196,60,Animal_528,13/04/2023
Águila,xedreV,Desierto,Herbívoro,,0.923891321,,Animal_529,09/08/2024
Caballo,Rojo,Sabanax,Omnívoroxxx,5.573609542,,19,Animal_530,07/06/2023
Burro,Verde,Río,Carnívoro,,2.904659925,38,Animal_531,03-22-2022
Cerdox,Rojo,Sabana,Herbívoro,480.4910032,4.908937037,6,Animal_532,21/07/2022
Cabra,Verdex,onaécO,orovínraC,307.0875214,1.755004337,15,Animal_533,04/07/2023
Delfín,Azul,ogaL,orovínmO,131.574012,,93.91713866,Animal_534,24/02/2022
Burro,luzA,Selva,Herbívoro,,1.190757819,47,Animal_535,19/12/2022
Burro,Gris,Lago,Herbívoro,17.0230203,,45,Animal_536,04-16-2023
Delfín,Rojo,onaécO,Herbívorox,123.1277947,2.608320394,5,Animal_537,06/02/2021
Canguro,Blanco,Océanox,orovínmO,440.861424,1.666128815,,Animal_538,19/01/2024
Serpiente,ojoR,avleS,Omnívorox,208.5409135,,53.97440949,935_laminA,03/07/2022
Cocodrilo,Verde,Ríox,Omnívoro,360.4463512,1.38811544,66,Animal_540,02/13/2021
Cebra,Verdex,otreiseDx,Herbívoro,459.2242327,0.275167133,62,Animal_541,01/07/2021
xadnaP,Blanco,Océanoxx,orovínmO,,3.551675745,23,Animal_542,09-20-2021
Delfín,Marrón,Desierto,Carnívoro,96.44740815,2.51137162,44,Animal_543,12/05/2023
Oso,Verdex,Océano,Omnívoro,259.0418475,0.561791025,52,Animal_544,23/10/2020
Oveja,Gris,Montaña,Herbívoro,455.449509,0.941300566,46,Animal_545,09/01/2024
nóeL,Amarillo,Selva,Carnívorox,401.9912341,,,Animal_546,15/06/2022
Perro,olliramA,Océano,Omnívoro,33.46824007,3.144006183,88,Animal_547xx,27/08/2024
etnoreconiR,Negro,Montaña,Carnívoro,346.5938272,,84,Animal_548,03/05/2020
Tortuga,Negro,Lago,Carnívorox,,4.8406806,47,Animal_549,14/04/2020
ajevO,Amarillox,euqsoB,Herbívoro,453.824125,,91,Animal_550,31/10/2024
Lobo,olliramA,añatnoMx,Carnívorox,61.16663541,2.168879869,52,Animal_551,09/09/2021
Loboxx,Azulx,Sabanax,Carnívoro,267.4840205,,24,255_laminA,06/07/2024
León,Gris,Océano,Herbívoro,,3.620803459,17,Animal_553,07/05/2020
Jirafa,Blancox,Montaña,orovíbreHx,,0.457544831,88.1411773,Animal_554,16/08/2023
Tigre,Negro,Desierto,Herbívoro,241.5154639,4.123517912,46,Animal_555,20/04/2023
Cebra,Azul,Bosque,orovínraC,37.28321194,,63.05887669,Animal_556,17/2024/12
orroZ,Azulx,Río,Carnívorox,139.7936766,4.249236833,95,Animal_557,26/05/2023
Serpiente,Blanco,Océanox,Carnívoro,162.9288179,3.043624895,26.88954547,Animal_558,22/02/2020
Cerdox,Azul,Sabana,Herbívoro,472.6161019,,48.91448698,Animal_559,16/01/2020
Panda,Rojo,Ríox,Omnívoro,,3.890538681,64.5409498,Animal_560,07/05/2023
Elefantexx,sirG,añatnoM,Carnívoro,230.9734989,1.238444175,28,Animal_561x,27/11/2020
Ballena,Amarillo,Río,Omnívoro,335.9809074,3.157333316,,Animal_562x,02-26-2020
xetnoreconiR,Verde,Río,orovíbreH,81.92950283,2.355574811,56,Animal_563,12-30-2021
Serpiente,Blanco,Bosque,Carnívoro,243.7347512,,59,Animal_564,11/05/2023
alaoK,Amarillo,Lago,Omnívorox,,0.170906143,5,Animal_565,25/02/2023
Zorro,Amarillo,Río,Carnívorox,433.5607513,0.684220031,54,Animal_566,03/07/2020
Pingüino,nórraM,Río,Carnívoro,313.6028065,3.280549529,,Animal_567x,02/10/2022
Oveja,ojoR,Océano,Carnívorox,334.8577041,2.195832434,,Animal_568,20/05/2024
Cocodriloxx,ocnalB,Lago,Omnívoro,63.23126091,2.81180485,,Animal_569x,10-22-2021
Cerdoxx,Azul,Bosque,Herbívoro,472.8988476,0.256098136,,Animal_570,19/09/2020
Águila,edreV,Sabanax,Carnívoro,67.15446466,2.399584682,57,Animal_571,02-20-2020
Canguro,Blancox,Montaña,Herbívoro,387.5617957,4.630651807,49.20792922,275_laminA,21/02/2021
Tiburón,luzA,Bosque,Herbívoro,133.1433446,2.04820016,76,Animal_573,24/09/2021
Águila,Amarillo,Bosquex,xorovínmO,466.1115986,4.272682377,24.16521746,Animal_574,01/03/2024
