Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Hipopótamo,Marrón,Montaña,Herbívoro,211.47,0.3,59,Animal_329,2020-09-19
Perro,Blanco,Montaña,Carnívoro,247.13,0.21,83,,2020-03-06
Rinoceronte,Marrón,Sabana,Herbívoro,247.13,3.07,49,Animal_331,2020-09-28
Jirafa,Gris,Selva,Herbívoro,19.04,2.57,50,Animal_332,2023-11-16
Pingüino,Blanco,Desierto,Omnívoro,320.59,2.57,6,Animal_333,2022-04-19
Rinoceronte,Azul,Río,Herbívoro,130.73,4.6,50,Animal_334,2024-10-09
Perro,Amarillo,Sabana,Omnívoro,28.01,2.57,6,Animal_335,2021-06-08
Oso,Gris,Selva,Herbívoro,116.26,2.57,69,Animal_336,2021-04-14
Oveja,Rojo,Río,Herbívoro,401.16,0.1,7,Animal_337,2021-05-11
Caballo,Amarillo,Montaña,Omnívoro,425.89,1.3,50,Animal_338,2024-07-07
Caballo,Amarillo,Selva,Herbívoro,247.13,0.25,76,Animal_339,
Pingüino,Negro,Selva,Carnívoro,247.13,1.71,51,Animal_340,2021-08-10
Ballena,Verde,Océano,Carnívoro,488.95,4.55,1,Animal_341,
Cabra,Gris,Selva,Herbívoro,101.08,1.89,13,Animal_342,2022-09-03
Cocodrilo,Negro,Desierto,Carnívoro,108.46,3.07,43,Animal_343,2024-04-18
Elefante,Gris,Selva,Omnívoro,146.64,2.31,25,Animal_344,2020-02-01
Jirafa,Rojo,Desierto,Herbívoro,87.21,2.57,71,Animal_345,2022-11-12
Oveja,Gris,Montaña,Herbívoro,190.3,2.57,50,Animal_346,2020-10-15
Koala,Negro,Desierto,Omnívoro,455.51,1.14,58,Animal_347,2024-12-12
Burro,Rojo,Río,Omnívoro,247.13,2.57,89,Animal_348,2023-12-11
Koala,Blanco,Montaña,Omnívoro,206.56,2.73,97,Animal_349,2023-03-06
Caballo,Marrón,Montaña,Herbívoro,247.13,2.57,50,Animal_350,2021-05-03
Serpiente,Amarillo,Desierto,Omnívoro,25.18,4.36,46,,2023-09-21
Oveja,Gris,Lago,Omnívoro,247.13,3.06,78,Animal_352,2022-10-30
Canguro,Amarillo,Sabana,Carnívoro,283.38,3.11,58,Animal_353,2021-10-31
Gato,Verde,Bosque,Carnívoro,308.08,2.57,50,Animal_354,2020-05-04
Perro,Negro,Lago,Herbívoro,247.13,2.57,50,Animal_355,2020-09-07
Koala,Amarillo,Selva,Carnívoro,202.12,2.57,86,Animal_356,2020-10-05
Cerdo,Negro,Océano,Carnívoro,324.93,2.57,88,Animal_357,2023-07-22
Lobo,Amarillo,Bosque,Omnívoro,349.34,4.19,50,Animal_358,2020-04-02
León,Marrón,Selva,Omnívoro,319.43,5.54,54,Animal_359,
León,Marrón,Lago,Carnívoro,247.13,4.13,27,,2021-05-07
Vaca,Rojo,Lago,Carnívoro,47.67,2.57,45,Animal_361,2021-06-06
Ballena,Marrón,Selva,Carnívoro,214.13,1.21,87,Animal_362,2022-06-04
Hipopótamo,Rojo,Montaña,Herbívoro,65.25,2.57,31,Animal_363,2024-09-26
Hipopótamo,Marrón,Selva,Herbívoro,473.86,3.1,50,,
Elefante,Marrón,Océano,Herbívoro,238.11,0.63,81,Animal_365,2023-08-27
Águila,Marrón,Lago,Carnívoro,247.13,2.42,61,Animal_366,2021-08-06
Koala,Verde,Selva,Carnívoro,247.13,3.42,37,Animal_367,2022-02-04
Koala,Gris,Desierto,Herbívoro,249.48,2.57,63,Animal_368,2023-06-22
Elefante,Rojo,Bosque,Herbívoro,155.71,3.77,50,Animal_369,2020-08-04
Serpiente,Amarillo,Desierto,Carnívoro,406.17,4.7,50,Animal_370,
Tiburón,Marrón,Océano,Omnívoro,433.71,0.36,46,Animal_371,2024-12-11
Delfín,Negro,Selva,Herbívoro,247.13,2.57,79,,2024-02-29
Tiburón,Negro,Río,Carnívoro,24.44,3.34,52,Animal_373,
Perro,Verde,Océano,Carnívoro,284.24,1.52,49,Animal_374,2024-03-02
Tiburón,Rojo,Montaña,Omnívoro,381.88,1.34,6,Animal_375,2022-05-23
Serpiente,Gris,Desierto,Carnívoro,68.68,1.72,10,,2022-06-16
Oso,Rojo,Desierto,Carnívoro,247.13,1.42,96,Animal_377,2022-02-02
Canguro,Amarillo,Sabana,Herbívoro,441.37,2.61,23,Animal_378,2023-08-07
Rinoceronte,Gris,Selva,Herbívoro,247.13,2.26,17,Animal_379,2020-07-31
Tigre,Blanco,Montaña,Omnívoro,376.61,2.57,84,Animal_380,
Cabra,Amarillo,Río,Omnívoro,234.99,3.4,44,Animal_381,2023-03-13
Rinoceronte,Negro,Desierto,Carnívoro,223.18,2.0,41,Animal_382,2023-11-16
Serpiente,Rojo,Desierto,Herbívoro,247.13,1.33,50,,
Cerdo,Blanco,Montaña,Omnívoro,247.13,0.91,44,,2022-07-03
Elefante,Verde,Océano,Omnívoro,180.57,1.81,55,Animal_385,2024-03-24
Koala,Rojo,Océano,Omnívoro,269.02,3.31,84,Animal_386,2021-01-03
Cabra,Marrón,Selva,Carnívoro,338.97,3.81,49,Animal_387,2021-08-04
Caballo,Amarillo,Lago,Herbívoro,352.36,2.57,52,Animal_388,2021-07-20
Elefante,Marrón,Sabana,Omnívoro,478.03,1.25,50,Animal_389,2020-03-19
Caballo,Gris,Desierto,Herbívoro,265.19,2.57,68,Animal_390,
Cabra,Amarillo,Lago,Omnívoro,247.13,2.57,61,Animal_391,2020-03-04
Pingüino,Rojo,Lago,Omnívoro,476.9,2.47,57,Animal_392,
Conejo,Amarillo,Sabana,Herbívoro,247.13,2.79,50,Animal_393,2023-10-29
Pingüino,Blanco,Lago,Herbívoro,149.94,2.1,44,Animal_394,2021-03-07
Delfín,Rojo,Océano,Carnívoro,247.13,3.61,94,,2022-08-20
Elefante,Gris,Océano,Omnívoro,181.73,0.64,50,Animal_397,2024-10-28
Koala,Marrón,Bosque,Carnívoro,331.83,3.77,52,Animal_398,2020-07-29
Cabra,Azul,Río,Herbívoro,247.13,2.57,67,Animal_399,2020-01-05
Hipopótamo,Amarillo,Selva,Omnívoro,100.27,2.57,28,Animal_400,
Tigre,Rojo,Lago,Carnívoro,301.33,4.88,67,,2023-08-16
Perro,Amarillo,Bosque,Omnívoro,247.13,4.79,78,,2023-09-15
Tigre,Rojo,Río,Carnívoro,207.09,0.4,50,Animal_403,2022-08-12
Perro,Marrón,Bosque,Herbívoro,247.13,2.27,27,Animal_404,2022-10-20
Conejo,Azul,Bosque,Carnívoro,218.59,2.57,50,Animal_405,2023-06-20
Tortuga,Blanco,Selva,Omnívoro,374.59,1.78,60,Animal_406,2023-05-05
Koala,Marrón,Selva,Omnívoro,247.13,4.17,74,Animal_407,2021-01-05
Serpiente,Amarillo,Montaña,Omnívoro,247.13,4.54,49,,2021-02-27
Tiburón,Blanco,Sabana,Omnívoro,21.9,3.21,50,,2022-11-14
Rinoceronte,Rojo,Sabana,Herbívoro,97.76,1.83,83,Animal_410,2020-11-07
Jirafa,Blanco,Montaña,Carnívoro,269.2,3.36,73,,2021-07-14
Elefante,Rojo,Montaña,Herbívoro,467.48,2.57,68,Animal_412,2023-09-30
Canguro,Marrón,Océano,Herbívoro,417.64,4.56,15,Animal_413,2024-10-12
Perro,Amarillo,Río,Herbívoro,421.35,4.24,51,Animal_414,2022-08-28
Koala,Gris,Bosque,Omnívoro,152.3,2.84,50,,2020-02-21
Lobo,Amarillo,Lago,Omnívoro,215.29,2.57,72,Animal_416,2023-02-05
Vaca,Rojo,Montaña,Omnívoro,236.5,1.54,1,,
Águila,Negro,Desierto,Carnívoro,79.53,2.57,7,Animal_418,2024-09-24
Delfín,Azul,Sabana,Omnívoro,247.13,2.57,53,Animal_419,
Ballena,Verde,Montaña,Carnívoro,474.39,2.31,31,Animal_420,2022-06-18
Delfín,Gris,Desierto,Omnívoro,247.13,2.57,18,Animal_421,
Conejo,Blanco,Desierto,Omnívoro,120.73,3.4,50,Animal_422,
Cerdo,Gris,Desierto,Herbívoro,42.61,4.11,48,Animal_423,2022-07-10
Cabra,Azul,Océano,Herbívoro,463.75,1.83,30,Animal_424,2023-09-09
Cebra,Blanco,Océano,Herbívoro,247.13,2.57,95,Animal_425,2023-02-08
Zorro,Azul,Lago,Carnívoro,333.85,4.5,7,,
Águila,Blanco,Lago,Carnívoro,456.55,4.74,92,Animal_427,
Delfín,Gris,Desierto,Omnívoro,247.13,2.05,3,Animal_428,2020-01-15
Rinoceronte,Blanco,Río,Carnívoro,311.13,2.57,65,Animal_429,2023-01-21
Vaca,Blanco,Océano,Omnívoro,19.83,1.93,50,Animal_430,2023-08-16
Vaca,Negro,Bosque,Carnívoro,94.74,1.73,50,Animal_431,2021-10-17
Gato,Amarillo,Desierto,Carnívoro,415.79,0.96,50,,2023-08-12
Tortuga,Amarillo,Bosque,Carnívoro,383.62,3.08,50,Animal_433,2024-01-10
Cerdo,Verde,Bosque,Herbívoro,247.13,2.44,43,Animal_434,2022-07-29
Perro,Verde,Desierto,Carnívoro,189.03,2.57,94,,2024-10-12
Oveja,Rojo,Sabana,Herbívoro,266.88,0.26,91,Animal_436,
Panda,Rojo,Río,Herbívoro,1.12,3.25,81,,2023-11-25
Perro,Rojo,Desierto,Carnívoro,121.38,3.84,50,Animal_438,2022-12-20
León,Negro,Lago,Omnívoro,104.91,2.57,22,Animal_439,2024-12-28
Oveja,Verde,Desierto,Omnívoro,124.28,4.44,61,Animal_440,2024-12-29
Cabra,Azul,Océano,Omnívoro,403.95,2.42,61,Animal_441,2021-03-13
Koala,Rojo,Desierto,Carnívoro,140.56,4.65,53,,2021-03-29
Águila,Rojo,Sabana,Omnívoro,96.76,1.73,26,Animal_443,
Tigre,Gris,Océano,Herbívoro,252.63,2.57,50,Animal_444,2021-06-27
Elefante,Marrón,Lago,Omnívoro,432.96,0.17,40,,2023-08-02
Canguro,Amarillo,Selva,Carnívoro,121.43,0.13,50,Animal_446,2023-10-16
Canguro,Rojo,Selva,Omnívoro,40.19,1.28,8,Animal_447,2021-02-14
Lobo,Rojo,Bosque,Herbívoro,181.77,0.59,21,Animal_448,2020-05-18
Oveja,Rojo,Río,Carnívoro,247.13,1.85,50,Animal_449,2024-02-13
Cerdo,Marrón,Bosque,Omnívoro,247.13,0.97,43,Animal_450,2021-12-19
Cabra,Marrón,Sabana,Carnívoro,247.13,2.57,19,Animal_451,2021-12-05
Conejo,Negro,Montaña,Carnívoro,479.84,4.56,3,,2024-02-28
Tortuga,Amarillo,Lago,Carnívoro,396.54,2.57,50,Animal_453,2020-01-25
Cebra,Negro,Río,Omnívoro,247.13,3.71,26,Animal_454,2022-04-03
Elefante,Blanco,Lago,Carnívoro,246.82,0.85,27,Animal_455,
Oveja,Marrón,Selva,Omnívoro,247.13,4.57,50,Animal_456,2021-04-08
Hipopótamo,Gris,Bosque,Herbívoro,492.18,4.54,57,,2020-05-22
León,Verde,Lago,Omnívoro,247.13,3.3,97,Animal_458,2020-08-04
Tiburón,Gris,Selva,Herbívoro,76.96,3.39,33,Animal_459,
Cabra,Verde,Sabana,Omnívoro,333.69,0.13,90,Animal_460,2020-03-03
Canguro,Marrón,Sabana,Carnívoro,247.13,2.57,92,Animal_461,
Conejo,Marrón,Montaña,Omnívoro,293.3,4.4,44,Animal_462,2022-05-23
Tortuga,Marrón,Lago,Carnívoro,293.8,2.57,43,Animal_463,2021-06-22
Elefante,Negro,Montaña,Herbívoro,247.13,3.33,50,Animal_464,2024-08-03
Oveja,Amarillo,Océano,Omnívoro,418.22,1.79,65,Animal_465,2023-03-04
Perro,Verde,Río,Carnívoro,133.22,4.48,84,Animal_466,2020-12-26
Serpiente,Azul,Lago,Herbívoro,224.87,2.57,76,Animal_467,2023-07-13
Cabra,Negro,Sabana,Herbívoro,269.31,2.57,17,Animal_468,2020-04-26
Tortuga,Negro,Bosque,Omnívoro,332.15,0.59,15,Animal_469,2023-07-07
Ballena,Amarillo,Selva,Herbívoro,392.2,4.62,50,Animal_470,2020-07-16
Perro,Gris,Desierto,Carnívoro,198.01,1.99,80,Animal_471,2023-09-20
Elefante,Gris,Montaña,Herbívoro,323.38,1.2,50,,
Pingüino,Blanco,Desierto,Herbívoro,75.61,2.83,72,Animal_473,
Caballo,Rojo,Lago,Carnívoro,466.39,2.57,98,Animal_474,
Cocodrilo,Negro,Bosque,Herbívoro,192.15,3.13,89,Animal_475,2020-01-07
Delfín,Verde,Montaña,Herbívoro,365.03,1.24,78,Animal_476,2022-05-07
Burro,Amarillo,Desierto,Herbívoro,11.15,0.1,28,Animal_477,
Elefante,Amarillo,Río,Herbívoro,247.13,2.57,73,Animal_478,
Rinoceronte,Rojo,Bosque,Carnívoro,244.05,4.93,2,Animal_479,
Conejo,Azul,Selva,Herbívoro,439.25,2.57,50,Animal_480,2021-04-04
Pingüino,Rojo,Bosque,Herbívoro,465.01,4.53,74,Animal_482,2024-03-25
Delfín,Gris,Montaña,Herbívoro,247.13,2.67,31,Animal_484,
Ballena,Negro,Sabana,Herbívoro,60.75,2.44,50,Animal_485,2022-01-23
Gato,Blanco,Selva,Carnívoro,401.53,2.29,88,Animal_486,2024-12-06
Vaca,Verde,Lago,Carnívoro,124.24,3.9,63,Animal_487,
Cocodrilo,Azul,Río,Carnívoro,449.91,2.68,50,,2024-07-28
Gato,Marrón,Río,Omnívoro,455.5,1.65,50,Animal_489,2024-06-29
Burro,Rojo,Desierto,Herbívoro,471.55,1.36,74,Animal_490,
Canguro,Verde,Montaña,Herbívoro,260.6,0.28,55,Animal_491,2022-10-02
Rinoceronte,Azul,Lago,Carnívoro,338.87,2.96,50,Animal_492,2023-06-13
Perro,Marrón,Sabana,Omnívoro,389.48,0.21,92,Animal_493,
Hipopótamo,Marrón,Bosque,Herbívoro,66.38,0.83,50,Animal_494,
Oso,Rojo,Sabana,Carnívoro,300.88,3.3,65,Animal_495,2022-11-02
Delfín,Blanco,Montaña,Herbívoro,18.11,3.43,3,Animal_496,2023-10-20
Koala,Verde,Montaña,Herbívoro,247.13,3.79,79,Animal_497,2021-10-08
Jirafa,Gris,Océano,Carnívoro,78.27,2.57,52,Animal_498,2023-02-09
Cabra,Negro,Océano,Carnívoro,92.28,4.48,10,Animal_499,2021-04-17
Cocodrilo,Marrón,Sabana,Herbívoro,183.16,4.8,50,Animal_500,2021-04-26
Ballena,Negro,Bosque,Herbívoro,216.79,4.06,50,Animal_501,2020-03-29
Burro,Verde,Sabana,Carnívoro,311.96,2.57,15,Animal_502,2020-08-19
Elefante,Gris,Montaña,Herbívoro,37.12,1.59,87,Animal_503,2024-07-03
Pingüino,Verde,Montaña,Herbívoro,247.13,4.92,50,Animal_504,
Caballo,Gris,Desierto,Carnívoro,92.13,1.44,79,Animal_505,2023-09-01
Tiburón,Amarillo,Océano,Herbívoro,247.13,1.09,74,,2024-07-01
Zorro,Gris,Lago,Herbívoro,319.06,2.27,50,Animal_507,
Oveja,Rojo,Lago,Omnívoro,278.8,1.1,44,Animal_508,2021-06-08
Burro,Blanco,Lago,Carnívoro,369.41,4.89,39,Animal_509,
Jirafa,Verde,Desierto,Omnívoro,168.47,2.98,5,Animal_510,2020-08-16
Tigre,Rojo,Lago,Omnívoro,216.95,3.31,54,Animal_512,
Zorro,Amarillo,Montaña,Herbívoro,245.01,2.54,90,Animal_513,2023-04-10
Serpiente,Blanco,Desierto,Herbívoro,247.13,0.09,50,Animal_514,2022-03-06
Perro,Negro,Sabana,Omnívoro,10.16,3.1,72,Animal_515,2024-12-03
Rinoceronte,Rojo,Océano,Omnívoro,327.34,1.24,86,Animal_516,2021-02-13
Conejo,Verde,Océano,Omnívoro,309.67,2.14,52,Animal_517,2023-08-12
Koala,Amarillo,Bosque,Herbívoro,155.61,2.57,50,,2023-01-19
Conejo,Azul,Sabana,Omnívoro,42.64,1.21,76,Animal_519,
Lobo,Marrón,Bosque,Omnívoro,247.13,1.18,9,,2020-08-07
Águila,Gris,Desierto,Carnívoro,461.69,0.89,10,Animal_521,2023-08-06
Ballena,Marrón,Río,Carnívoro,344.95,2.57,50,,2020-05-05
Panda,Azul,Lago,Herbívoro,247.13,2.57,73,Animal_523,2021-07-17
Oveja,Negro,Selva,Carnívoro,180.06,2.57,62,Animal_524,
Gato,Amarillo,Sabana,Carnívoro,247.13,1.98,90,Animal_525,2020-10-20
Gato,Amarillo,Sabana,Carnívoro,247.13,1.0,50,Animal_526,2021-01-07
Ballena,Verde,Sabana,Herbívoro,247.13,2.57,91,Animal_527,2023-03-01
Delfín,Amarillo,Bosque,Carnívoro,116.94,1.28,60,Animal_528,2023-04-13
Águila,Verde,Desierto,Herbívoro,247.13,0.92,50,Animal_529,2024-08-09
Caballo,Rojo,Sabana,Omnívoro,5.57,2.57,19,Animal_530,2023-06-07
Burro,Verde,Río,Carnívoro,247.13,2.9,38,Animal_531,
Cerdo,Rojo,Sabana,Herbívoro,480.49,4.91,6,Animal_532,2022-07-21
Cabra,Verde,Océano,Carnívoro,307.09,1.76,15,Animal_533,2023-07-04
Delfín,Azul,Lago,Omnívoro,131.57,2.57,93,Animal_534,2022-02-24
Burro,Amarillo,Selva,Herbívoro,247.13,1.19,47,Animal_535,2022-12-19
Burro,Gris,Lago,Herbívoro,17.02,2.57,45,Animal_536,
Delfín,Rojo,Océano,Herbívoro,123.13,2.61,5,Animal_537,2021-02-06
Canguro,Blanco,Océano,Omnívoro,440.86,1.67,50,Animal_538,2024-01-19
Serpiente,Rojo,Selva,Omnívoro,208.54,2.57,53,,2022-07-03
Cocodrilo,Verde,Río,Omnívoro,360.45,1.39,66,Animal_540,2021-02-13
Cebra,Verde,Desierto,Herbívoro,459.22,0.28,62,Animal_541,2021-07-01
Panda,Blanco,Océano,Omnívoro,247.13,3.55,23,Animal_542,
Delfín,Marrón,Desierto,Carnívoro,96.45,2.51,44,Animal_543,2023-05-12
Oso,Verde,Océano,Omnívoro,259.04,0.56,52,Animal_544,2020-10-23
Oveja,Gris,Montaña,Herbívoro,455.45,0.94,46,Animal_545,2024-01-09
León,Amarillo,Selva,Carnívoro,401.99,2.57,50,Animal_546,2022-06-15
Perro,Amarillo,Océano,Omnívoro,33.47,3.14,88,Animal_547,2024-08-27
Rinoceronte,Negro,Montaña,Carnívoro,346.59,2.57,84,Animal_548,2020-05-03
Tortuga,Negro,Lago,Carnívoro,247.13,4.84,47,Animal_549,2020-04-14
Oveja,Amarillo,Bosque,Herbívoro,453.82,2.57,91,Animal_550,2024-10-31
Lobo,Amarillo,Montaña,Carnívoro,61.17,2.17,52,Animal_551,2021-09-09
Lobo,Azul,Sabana,Carnívoro,267.48,2.57,24,,2024-07-06
León,Gris,Océano,Herbívoro,247.13,3.62,17,Animal_553,2020-05-07
Jirafa,Blanco,Montaña,Herbívoro,247.13,0.46,88,Animal_554,2023-08-16
Tigre,Negro,Desierto,Herbívoro,241.52,4.12,46,Animal_555,2023-04-20
Cebra,Azul,Bosque,Carnívoro,37.28,2.57,63,Animal_556,
Zorro,Azul,Río,Carnívoro,139.79,4.25,95,Animal_557,2023-05-26
Serpiente,Blanco,Océano,Carnívoro,162.93,3.04,26,Animal_558,2020-02-22
Cerdo,Azul,Sabana,Herbívoro,472.62,2.57,48,Animal_559,2020-01-16
Panda,Rojo,Río,Omnívoro,247.13,3.89,64,Animal_560,2023-05-07
Elefante,Gris,Montaña,Carnívoro,230.97,1.24,28,Animal_561,2020-11-27
Ballena,Amarillo,Río,Omnívoro,335.98,3.16,50,Animal_562,
Rinoceronte,Verde,Río,Herbívoro,81.93,2.36,56,Animal_563,
Serpiente,Blanco,Bosque,Carnívoro,243.73,2.57,59,Animal_564,2023-05-11
Koala,Amarillo,Lago,Omnívoro,247.13,0.17,5,Animal_565,2023-02-25
Zorro,Amarillo,Río,Carnívoro,433.56,0.68,54,Animal_566,2020-07-03
Pingüino,Marrón,Río,Carnívoro,313.6,3.28,50,Animal_567,2022-10-02
Oveja,Rojo,Océano,Carnívoro,334.86,2.2,50,Animal_568,2024-05-20
Cocodrilo,Blanco,Lago,Omnívoro,63.23,2.81,50,Animal_569,
Cerdo,Azul,Bosque,Herbívoro,472.9,0.26,50,Animal_570,2020-09-19
Águila,Verde,Sabana,Carnívoro,67.15,2.4,57,Animal_571,
Canguro,Blanco,Montaña,Herbívoro,387.56,4.63,49,,2021-02-21
Tiburón,Amarillo,Bosque,Herbívoro,133.14,2.05,76,Animal_573,2021-09-24
Águila,Amarillo,Bosque,Omnívoro,466.11,4.27,24,Animal_574,2024-03-01
Oveja,Verde,Selva,Omnívoro,247.13,3.92,44,,2020-10-08
Burro,Azul,Bosque,Herbívoro,377.15,3.94,50,,
Ballena,Gris,Lago,Carnívoro,247.13,2.64,51,,2024-08-08
Burro,Amarillo,Selva,Omnívoro,247.13,4.3,50,Animal_578,2023-10-15
León,Marrón,Montaña,Carnívoro,309.29,2.02,34,Animal_579,2022-02-11
Burro,Rojo,Río,Carnívoro,385.22,4.45,77,Animal_580,2023-06-11
Tortuga,Amarillo,Océano,Carnívoro,52.88,1.28,8,Animal_581,
Cerdo,Azul,Océano,Herbívoro,479.97,3.34,77,Animal_582,2020-07-04
Ballena,Rojo,Montaña,Carnívoro,445.22,0.36,68,Animal_583,2022-03-16
Hipopótamo,Verde,Montaña,Herbívoro,135.9,2.57,50,Animal_584,
Lobo,Negro,Lago,Herbívoro,412.29,2.44,21,Animal_585,
Tortuga,Rojo,Desierto,Carnívoro,259.64,1.22,7,,2022-06-05
Perro,Rojo,Río,Carnívoro,233.99,1.24,90,,
Burro,Marrón,Montaña,Carnívoro,157.9,4.52,50,Animal_588,
Burro,Gris,Bosque,Carnívoro,247.13,4.19,50,Animal_589,
Perro,Amarillo,Lago,Herbívoro,365.21,2.81,49,Animal_590,
Panda,Blanco,Océano,Carnívoro,206.06,3.12,50,Animal_591,2024-05-12
Gato,Marrón,Sabana,Carnívoro,314.98,2.42,23,Animal_592,2022-10-05
Cerdo,Gris,Lago,Herbívoro,247.13,2.57,52,Animal_593,2020-03-01
Delfín,Rojo,Océano,Omnívoro,355.85,4.19,79,Animal_594,2023-01-20
Koala,Blanco,Selva,Omnívoro,26.93,2.57,50,Animal_595,2021-12-19
Caballo,Rojo,Lago,Herbívoro,430.01,2.15,16,Animal_596,
Rinoceronte,Rojo,Océano,Omnívoro,229.82,1.79,96,Animal_597,2023-09-23
Zorro,Verde,Desierto,Herbívoro,131.95,2.54,37,Animal_598,2021-03-11
Tortuga,Negro,Lago,Carnívoro,120.99,2.57,17,Animal_599,
Perro,Blanco,Lago,Carnívoro,247.13,2.64,20,Animal_600,
Koala,Marrón,Río,Omnívoro,443.53,2.57,46,Animal_601,2023-09-01
Cabra,Negro,Montaña,Carnívoro,189.8,2.57,2,Animal_602,2022-06-05
Jirafa,Amarillo,Río,Omnívoro,375.11,0.28,87,,2021-08-11
Delfín,Verde,Montaña,Carnívoro,238.55,2.57,63,,2021-05-04
Cabra,Azul,Océano,Carnívoro,247.13,2.57,3,Animal_606,
Ballena,Blanco,Sabana,Omnívoro,385.45,2.57,45,Animal_607,2022-01-26
Elefante,Blanco,Sabana,Carnívoro,106.05,3.17,49,,2024-06-25
Lobo,Negro,Lago,Herbívoro,251.22,3.67,1,Animal_609,2022-08-16
Burro,Marrón,Desierto,Carnívoro,117.58,3.43,22,Animal_610,2024-05-19
Koala,Rojo,Selva,Carnívoro,205.37,2.41,93,,2020-03-15
Águila,Amarillo,Océano,Herbívoro,247.13,2.57,12,,2023-08-30
León,Marrón,Montaña,Carnívoro,247.13,2.57,92,Animal_613,2023-05-29
Delfín,Gris,Lago,Carnívoro,114.82,2.57,50,Animal_614,2020-09-11
Caballo,Gris,Océano,Omnívoro,461.19,3.55,45,,2023-04-07
Cabra,Verde,Lago,Carnívoro,296.69,5.47,50,Animal_616,2021-02-14
Conejo,Negro,Desierto,Carnívoro,247.13,2.57,50,Animal_617,2021-05-20
Oveja,Negro,Bosque,Herbívoro,247.13,0.94,65,,2020-08-29
León,Verde,Bosque,Omnívoro,302.93,0.43,21,Animal_619,2020-12-07
Panda,Verde,Desierto,Omnívoro,280.39,3.19,50,Animal_620,2020-03-11
Canguro,Gris,Montaña,Omnívoro,243.72,2.37,3,Animal_621,
Cerdo,Marrón,Río,Carnívoro,247.13,0.19,29,,2023-04-09
Conejo,Verde,Desierto,Omnívoro,247.13,2.57,31,,2020-01-25
Cerdo,Verde,Lago,Herbívoro,407.02,2.57,50,Animal_624,
Serpiente,Marrón,Montaña,Omnívoro,271.27,4.65,83,Animal_625,2022-08-12
León,Negro,Sabana,Herbívoro,66.22,3.62,20,Animal_626,2024-08-12
Lobo,Amarillo,Desierto,Omnívoro,381.98,3.84,87,Animal_627,2024-01-07
Koala,Marrón,Montaña,Omnívoro,466.29,1.49,53,Animal_628,2024-06-03
Burro,Gris,Desierto,Herbívoro,473.71,2.57,25,Animal_629,2024-10-17
Burro,Blanco,Desierto,Omnívoro,185.14,2.57,15,Animal_630,2020-01-10
Koala,Rojo,Río,Omnívoro,68.62,2.57,38,Animal_631,2024-10-10
Tortuga,Blanco,Río,Omnívoro,259.68,1.6,23,Animal_632,2023-04-09
Jirafa,Azul,Lago,Carnívoro,247.13,1.68,52,,2020-03-17
Tigre,Amarillo,Montaña,Herbívoro,469.77,0.88,66,Animal_634,2022-01-09
Perro,Verde,Montaña,Omnívoro,247.13,3.24,57,Animal_635,2021-04-29
Cerdo,Rojo,Selva,Herbívoro,125.72,4.83,58,,
Cerdo,Blanco,Desierto,Herbívoro,203.91,0.92,79,Animal_637,2021-03-14
León,Amarillo,Bosque,Herbívoro,247.13,2.57,51,,2022-07-31
Ballena,Negro,Desierto,Omnívoro,247.13,3.18,35,Animal_639,2020-09-10
Burro,Gris,Desierto,Omnívoro,228.7,4.88,50,Animal_640,2024-05-05
Cocodrilo,Amarillo,Montaña,Herbívoro,86.21,1.72,14,Animal_641,2021-05-31
Delfín,Amarillo,Desierto,Carnívoro,247.13,0.68,91,Animal_642,2024-12-21
León,Gris,Océano,Herbívoro,255.69,2.89,16,Animal_643,
Tigre,Gris,Desierto,Carnívoro,74.58,4.54,99,,2020-03-19
Gato,Negro,Océano,Herbívoro,306.22,3.94,33,Animal_645,2023-03-28
Serpiente,Rojo,Río,Herbívoro,283.56,3.15,52,Animal_646,
Cocodrilo,Verde,Bosque,Herbívoro,357.64,1.64,1,Animal_647,2022-04-29
Burro,Blanco,Lago,Omnívoro,468.91,2.76,34,Animal_648,
Águila,Negro,Montaña,Carnívoro,456.22,1.57,19,Animal_649,
Burro,Amarillo,Desierto,Carnívoro,472.51,3.12,24,Animal_650,2021-01-08
Perro,Verde,Océano,Herbívoro,123.11,2.13,4,,2024-10-21
León,Verde,Río,Omnívoro,151.84,2.57,77,Animal_653,2022-06-12
Zorro,Rojo,Océano,Carnívoro,447.25,0.19,58,Animal_654,2024-10-12
Tigre,Amarillo,Lago,Omnívoro,486.05,2.77,32,Animal_655,2023-01-29
Koala,Amarillo,Sabana,Carnívoro,429.8,2.57,12,Animal_656,2021-06-19
Tiburón,Negro,Selva,Carnívoro,55.9,2.57,80,,2023-01-08
Koala,Verde,Lago,Carnívoro,473.77,2.57,67,Animal_658,2021-08-31
Ballena,Verde,Bosque,Omnívoro,212.26,1.38,20,Animal_659,2024-07-27
Gato,Gris,Lago,Carnívoro,5.65,2.61,74,Animal_660,
Canguro,Gris,Río,Carnívoro,221.95,1.31,50,Animal_661,2021-09-08
Oveja,Marrón,Río,Herbívoro,23.99,4.32,56,Animal_662,2022-03-22
Vaca,Amarillo,Lago,Carnívoro,272.4,2.57,22,Animal_663,2023-04-23
Serpiente,Gris,Desierto,Carnívoro,247.13,4.02,67,Animal_664,
Tiburón,Marrón,Sabana,Herbívoro,237.24,2.95,73,Animal_665,2024-05-16
